343,1096.696269
344,1081.086614
345,1077.707804
346,1086.957235
347,1136.024496
348,1132.353311
349,1127.099323
350,1235.489378
351,1112.956932
352,1070.885853
353,1157.858786
354,1114.416579
355,1182.425457
356,1174.398406
357,1241.981715
358,1272.183298
359,1100.407541
360,1090.650364
361,1122.727479
362,1193.613013
363,1246.535528
364,1238.003843
365,1126.490553
366,1257.475431
367,1161.928142
368,1150.684923
369,1209.04025
370,1197.108952
371,1148.500623
372,1249.127687
373,1307.152377
374,1170.760566
375,1272.725144
376,1282.316354
377,1253.577311
378,1194.51851
379,1232.684512
380,1169.56101
381,1206.176705
382,1236.124591
383,1226.448053
384,1190.938934
385,1205.975537
386,1211.273016
387,1270.919373
388,1221.115708
389,1232.963246
390,1277.093057
391,1277.016193
392,1239.698556
393,1292.873158
394,1310.706731
395,1305.577497
396,1211.684799
397,1287.872014
398,1283.250485
399,1316.262159
400,1257.699553
